鄉鎮市區,交易標的,土地移轉總面積平方公尺,移轉層次,總樓層數,建物型態,主要用途,主要建材,建物移轉總面積平方公尺,建物現況格局.房,建物現況格局.廳,建物現況格局.衛,建物現況格局.隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積.平方公尺.,車位總價元,主建物面積,附屬建物面積,陽台面積,電梯
永康區,土地,214.36,,,其他,,,0.0,0,0,0,1,無,6300000,29390,,0.0,0,0.0,0.0,0.0,0
永康區,房地(土地+建物),39.87,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,94.32,4,2,2,1,無,2380000,25233,,0.0,0,76.95,0.0,9.87,0
永康區,土地,157.0,,,其他,,,0.0,0,0,0,1,無,16744528,106653,,0.0,0,0.0,0.0,0.0,0
安南區,房地(土地+建物),110.13,全,四層,透天厝,住商用,鋼筋混凝土造,290.34,4,2,5,1,無,21900000,75429,,0.0,0,268.66,0.0,21.68,1
安南區,土地,156.24,,,其他,,,0.0,0,0,0,1,無,7089000,45373,,0.0,0,0.0,0.0,0.0,0
永康區,土地,216.67,,,其他,,,0.0,0,0,0,1,無,12000000,55384,,0.0,0,0.0,0.0,0.0,0
永康區,土地,86.75,,,其他,,,0.0,0,0,0,1,無,1680000,19366,,0.0,0,0.0,0.0,0.0,0
永康區,房地(土地+建物)+車位,16.49,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,120.23,3,2,2,1,有,5500000,45746,坡道機械,0.0,0,75.23,4.42,10.12,1
永康區,房地(土地+建物)+車位,26.85,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,161.11,3,2,2,1,有,13000000,80690,坡道平面,27.77,0,85.08,0.0,7.86,1
歸仁區,房地(土地+建物),113.52,全,四層,透天厝,住家用,鋼筋混凝土造,180.11,5,1,3,1,無,450000,2498,,0.0,0,174.98,0.0,5.13,0
將軍區,房地(土地+建物),132.86,全,二層,透天厝,住家用,加強磚造,106.68,6,2,2,1,無,1880000,17623,,0.0,0,99.11,0.0,7.57,0
佳里區,土地,3329.4,,,其他,,,0.0,0,0,0,1,無,31000000,9311,,0.0,0,0.0,0.0,0.0,0
佳里區,房地(土地+建物),103.52,全,五層,透天厝,住商用,鋼筋混凝土造,304.57,5,2,3,1,無,10800000,35460,,0.0,0,285.63,0.0,18.94,0
將軍區,土地,1911.0,,,其他,,,0.0,0,0,0,1,無,2300000,1204,,0.0,0,0.0,0.0,0.0,0
安南區,房地(土地+建物),137.1,全,四層,透天厝,住家用,鋼筋混凝土造,231.59,5,2,4,1,無,16800000,72542,,0.0,0,206.9,4.81,19.88,0
中西區,房地(土地+建物),18.34,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,83.18,3,2,1,1,無,5250000,63116,,0.0,0,68.59,0.0,2.16,0
中西區,房地(土地+建物)+車位,26.35,十七層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,307.57,3,2,3,1,有,25710000,88590,坡道平面,51.22,3000000,155.7,0.0,19.77,1
安平區,土地,104.0,,,其他,,,0.0,0,0,0,1,無,6900000,66346,,0.0,0,0.0,0.0,0.0,0
北區,房地(土地+建物),26.04,六層，夾層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,107.55,3,2,2,1,有,7000000,65080,,0.0,0,84.39,0.0,8.85,1
中西區,房地(土地+建物),7.27,三層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,71.02,1,1,1,1,有,2650000,37313,,0.0,0,47.15,0.0,5.87,1
中西區,房地(土地+建物)+車位,35.04,二十五層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,386.42,4,2,4,1,有,31200000,89078,坡道平面,67.6,2800000,204.35,0.0,21.74,1
中西區,房地(土地+建物)+車位,28.52,二十四層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,320.83,3,2,3,1,有,28280000,100620,坡道平面,67.6,2800000,165.26,0.0,13.38,1
中西區,房地(土地+建物),4.62,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,25.23,1,1,1,1,有,1350000,53508,,0.0,0,17.81,0.0,0.0,1
安平區,房地(土地+建物),9.47,五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,114.16,3,2,2,1,有,5350000,46864,,0.0,0,76.59,0.0,12.91,1
安平區,房地(土地+建物),7.14,三層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,84.39,2,2,1,1,有,6060000,71809,,0.0,0,49.42,2.5,5.18,1
中西區,房地(土地+建物),90.15,全,四層,透天厝,住家用,鋼筋混凝土造,241.29,5,2,4,1,無,20000000,82888,,0.0,0,209.86,7.34,24.09,0
北區,房地(土地+建物),5.92,十一層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,77.69,2,2,1,1,有,2700000,34754,,0.0,0,56.16,0.0,3.81,1
北區,房地(土地+建物),5.75,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,78.53,2,1,1,1,有,5620000,71565,,0.0,0,47.76,0.0,7.26,1
中西區,房地(土地+建物)+車位,34.99,四層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,386.01,4,2,4,1,有,27000000,76945,坡道平面,67.6,2500000,204.37,0.0,21.31,1
中西區,房地(土地+建物)+車位,34.99,三層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,386.03,4,2,4,1,有,23200000,65320,坡道平面,67.6,2400000,204.37,0.0,21.33,1
鹽水區,土地,3004.0,,,其他,,,0.0,0,0,0,1,無,4205600,1400,,0.0,0,0.0,0.0,0.0,0
鹽水區,土地,2558.0,,,其他,,,0.0,0,0,0,1,無,3837000,1500,,0.0,0,0.0,0.0,0.0,0
鹽水區,房地(土地+建物),83.97,全,三層,透天厝,住家用,鋼筋混凝土造,116.4,4,2,3,1,無,3800000,32646,,0.0,0,95.12,6.72,14.56,0
南區,房地(土地+建物),33.75,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,62.19,3,2,2,1,無,4000000,64319,,0.0,0,62.19,0.0,0.0,0
東區,房地(土地+建物),11.7,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,91.5,2,2,2,1,有,6380000,69727,,0.0,0,59.91,0.0,8.55,1
東區,房地(土地+建物),20.29,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,93.65,3,2,1,1,有,4160000,44425,,0.0,0,73.33,0.0,7.67,1
東區,土地,667.8,,,其他,,,0.0,0,0,0,1,無,24137690,36145,,0.0,0,0.0,0.0,0.0,0
東區,房地(土地+建物),29.48,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,90.42,3,2,1,1,無,2500000,27649,,0.0,0,75.12,0.0,3.53,0
東區,房地(土地+建物),13.04,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,61.55,1,1,1,1,有,2500000,40617,,0.0,0,39.13,0.0,5.23,1
安南區,土地,1795.01,,,其他,,,0.0,0,0,0,1,無,31366843,17474,,0.0,0,0.0,0.0,0.0,0
安南區,土地,331.63,,,其他,,,0.0,0,0,0,1,無,4667668,14075,,0.0,0,0.0,0.0,0.0,0
安南區,土地,511.21,,,其他,,,0.0,0,0,0,1,無,3220000,6299,,0.0,0,0.0,0.0,0.0,0
安南區,土地,178.0,,,其他,,,0.0,0,0,0,1,無,4300000,24157,,0.0,0,0.0,0.0,0.0,0
南區,房地(土地+建物),137.06,全,四層,透天厝,住家用,鋼筋混凝土構造,344.93,4,2,5,1,無,30500000,88424,,0.0,0,325.26,0.0,19.67,1
東區,房地(土地+建物)+車位,29.34,十四層，夾層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,240.5,4,3,3,1,有,10900000,45322,坡道機械,0.0,0,176.29,0.0,16.11,1
東區,房地(土地+建物),94.0,全,四層,透天厝,住商用,鋼筋混凝土造,223.53,6,3,3,1,無,14500000,64868,,0.0,0,204.52,0.0,19.01,0
東區,房地(土地+建物),86.15,全,二層,透天厝,住家用,加強磚造,101.76,3,2,2,1,無,11700000,114976,,0.0,0,101.76,0.0,0.0,0
柳營區,房地(土地+建物),147.28,全,三層,透天厝,住家用,鋼筋混凝土造,303.76,7,3,4,1,無,13470000,44344,,0.0,0,303.76,0.0,0.0,0
柳營區,土地,80.12,,,其他,,,0.0,0,0,0,1,無,1530000,19096,,0.0,0,0.0,0.0,0.0,0
新營區,土地,2022.0,,,其他,,,0.0,0,0,0,1,無,3700000,1830,,0.0,0,0.0,0.0,0.0,0
新營區,房地(土地+建物)+車位,22.58,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,134.21,3,2,2,1,有,4200000,31294,升降機械,0.0,0,84.45,0.0,11.35,1
中西區,房地(土地+建物)+車位,23.24,五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,211.6,3,2,2,1,有,18200000,92422,坡道平面,31.99,1600000,102.94,0.0,13.66,1
安平區,房地(土地+建物),135.0,全,五層,透天厝,住家用,鋼筋混凝土構造,386.3,5,3,6,1,無,31000000,80249,,0.0,0,354.61,0.0,31.69,1
北區,房地(土地+建物),70.85,全,四層,透天厝,住家用,鋼筋混凝土構造,181.48,4,2,4,1,無,21800000,120123,,0.0,0,158.39,0.0,23.09,0
安平區,房地(土地+建物)+車位,8.04,八層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,118.21,2,2,1,1,有,7400000,62600,坡道平面,31.89,0,50.44,2.68,5.02,1
安平區,房地(土地+建物)+車位,32.76,一層，二層，三層，騎樓,八層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,234.15,3,2,3,1,有,11000000,46978,坡道平面,0.0,0,162.15,3.96,12.95,1
中西區,房地(土地+建物)+車位,23.86,十五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,215.83,3,2,2,1,有,20000000,100087,坡道平面,31.99,1600000,103.97,0.0,15.39,1
中西區,房地(土地+建物)+車位,26.96,七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,242.27,3,2,2,1,有,20700000,92258,坡道平面,31.99,1300000,120.14,2.2,14.92,1
安平區,房地(土地+建物),8.06,十五層，十六層，見使用執照,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,122.26,3,2,2,1,有,5360000,43841,,0.0,0,83.99,0.0,3.37,1
北區,房地(土地+建物)+車位,8.82,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,78.78,2,2,1,1,有,4800000,60929,坡道機械,10.36,0,50.41,0.0,3.58,1
北區,房地(土地+建物),84.1,全,二層,透天厝,住家用,加強磚造,112.08,7,2,6,1,無,4730000,42202,,0.0,0,112.08,0.0,0.0,0
北區,房地(土地+建物),79.69,全,三層,透天厝,住商用,鋼筋混凝土造,157.89,4,2,3,1,無,8300000,52568,,0.0,0,150.41,0.0,7.48,0
中西區,房地(土地+建物)+車位,26.35,二十四層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,307.74,3,2,3,1,有,29000000,101357,坡道平面,51.22,3000000,155.7,0.0,19.77,1
北區,建物,0.0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,63.8,2,2,2,1,無,1630000,25549,,0.0,0,40.02,0.0,7.38,0
安南區,土地,562.78,,,其他,,,0.0,0,0,0,1,無,4207126,7476,,0.0,0,0.0,0.0,0.0,0
安南區,土地,448.4,,,其他,,,0.0,0,0,0,1,無,3387208,7554,,0.0,0,0.0,0.0,0.0,0
安南區,土地,168.15,,,其他,,,0.0,0,0,0,1,無,1270202,7554,,0.0,0,0.0,0.0,0.0,0
安南區,土地,560.5,,,其他,,,0.0,0,0,0,1,無,4234009,7554,,0.0,0,0.0,0.0,0.0,0
下營區,土地,712.06,,,其他,,,0.0,0,0,0,1,無,9909300,13916,,0.0,0,0.0,0.0,0.0,0
下營區,土地,37.66,,,其他,,,0.0,0,0,0,1,無,90700,2408,,0.0,0,0.0,0.0,0.0,0
七股區,土地,5114.56,,,其他,,,0.0,0,0,0,1,無,2557000,500,,0.0,0,0.0,0.0,0.0,0
學甲區,房地(土地+建物),81.0,全,三層,透天厝,住家用,鋼筋混凝土造,170.91,4,1,3,1,無,7130000,41718,,0.0,0,154.95,0.0,15.96,0
學甲區,土地,1013.25,,,其他,,,0.0,0,0,0,1,無,1935532,1910,,0.0,0,0.0,0.0,0.0,0
西港區,房地(土地+建物),28.16,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,136.52,3,2,2,1,無,3500000,25637,,0.0,0,76.14,0.0,9.02,1
學甲區,土地,30.83,,,其他,,,0.0,0,0,0,1,無,413500,13412,,0.0,0,0.0,0.0,0.0,0
六甲區,房地(土地+建物),63.72,全,二層,透天厝,住商用,加強磚造,95.13,4,2,2,1,無,1000000,10512,,0.0,0,95.13,0.0,0.0,0
佳里區,土地,128.41,,,其他,,,0.0,0,0,0,1,無,175000,1363,,0.0,0,0.0,0.0,0.0,0
新市區,房地(土地+建物),73.7,全,三層,透天厝,住家用,鋼筋混凝土造,124.44,7,0,6,1,無,7300000,58663,,0.0,0,124.44,0.0,0.0,0
仁德區,房地(土地+建物)+車位,13.03,十九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,139.16,3,2,2,1,有,8450000,60721,坡道平面,17.45,0,69.68,6.18,4.76,1
仁德區,房地(土地+建物)+車位,10.12,十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,110.08,2,2,1,1,有,7250000,65861,坡道平面,23.08,0,49.67,3.49,4.57,1
永康區,房地(土地+建物),95.78,全,四層,透天厝,住商用,鋼筋混凝土構造,267.69,7,2,7,1,無,22900000,85547,,0.0,0,255.73,0.0,11.96,0
永康區,土地,285.37,,,其他,,,0.0,0,0,0,1,無,10500000,36794,,0.0,0,0.0,0.0,0.0,0
永康區,房地(土地+建物),88.21,全,四層,透天厝,住商用,鋼筋混凝土造,193.54,5,2,3,1,無,12700000,65620,,0.0,0,178.75,0.0,14.79,0
永康區,房地(土地+建物),74.0,全,二層,透天厝,住商用,鋼筋混凝土造,120.99,3,2,2,1,無,4855500,40131,,0.0,0,97.37,15.41,8.21,0
永康區,土地,524.58,,,其他,,,0.0,0,0,0,1,無,15760000,30043,,0.0,0,0.0,0.0,0.0,0
永康區,建物,0.0,全,一層,透天厝,工業用,鋼造,152.95,0,0,0,0,無,240000,1569,,0.0,0,152.95,0.0,0.0,0
永康區,房地(土地+建物),101.71,全,二層,透天厝,住家用,加強磚造,135.94,6,2,2,1,無,13000000,95630,,0.0,0,120.42,15.52,0.0,0
永康區,房地(土地+建物),8.12,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,56.96,1,1,1,1,有,2200000,38624,,0.0,0,40.04,0.0,8.57,1
永康區,土地,2517.7,,,其他,,,0.0,0,0,0,1,無,25000000,9930,,0.0,0,0.0,0.0,0.0,0
新營區,土地,9646.0,,,其他,,,0.0,0,0,0,1,無,8500000,881,,0.0,0,0.0,0.0,0.0,0
新營區,房地(土地+建物),223.46,全,四層,透天厝,住家用,鋼筋混凝土造,396.22,4,3,5,1,無,25000000,63096,,0.0,0,367.2,0.0,29.02,1
安南區,房地(土地+建物),75.91,全,四層,透天厝,住家用,鋼筋混凝土造,180.65,4,1,4,1,有,12300000,68087,,0.0,0,164.12,0.0,16.53,0
永康區,房地(土地+建物),110.8,全,三層,透天厝,住商用,鋼筋混凝土造,145.17,19,0,19,1,無,18500000,127437,,0.0,0,122.22,15.48,7.47,0
永康區,土地,47.27,,,其他,,,0.0,0,0,0,1,無,1250000,26444,,0.0,0,0.0,0.0,0.0,0
永康區,房地(土地+建物)+車位,20.33,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,142.32,4,2,2,1,有,6300000,44266,坡道平面,0.0,0,83.96,1.73,10.03,1
永康區,房地(土地+建物)+車位,16.41,五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,106.26,2,2,1,1,有,9380000,92773,坡道平面,17.01,1100000,49.15,4.56,4.48,1
仁德區,房地(土地+建物),92.28,全,四層,透天厝,住家用,鋼筋混凝土造,182.88,5,2,3,1,無,8880000,48556,,0.0,0,180.88,0.0,2.0,0
新市區,土地,2310.0,,,其他,,,0.0,0,0,0,1,無,20000000,8658,,0.0,0,0.0,0.0,0.0,0
西港區,房地(土地+建物),135.07,全,四層,透天厝,住家用,鋼筋混凝土造,184.58,4,2,4,1,無,12000000,65012,,0.0,0,169.51,0.0,15.07,0
七股區,房地(土地+建物),83.33,全,三層,透天厝,住家用,鋼筋混凝土造,134.34,5,2,3,1,無,4650000,34614,,0.0,0,112.58,12.22,9.54,0
佳里區,房地(土地+建物)+車位,11.08,十一層,十二層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,151.08,0,1,1,1,有,5000000,33095,升降平面,21.02,0,94.08,0.0,4.34,1
學甲區,土地,6584.0,,,其他,,,0.0,0,0,0,1,無,4100000,623,,0.0,0,0.0,0.0,0.0,0
學甲區,土地,6.17,,,其他,,,0.0,0,0,0,1,無,82500,13371,,0.0,0,0.0,0.0,0.0,0
西港區,房地(土地+建物),157.75,全,四層,透天厝,住家用,鋼筋混凝土造,197.65,4,2,4,1,無,12460000,63041,,0.0,0,170.52,0.0,27.13,0
佳里區,房地(土地+建物)+車位,20.97,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,149.07,3,2,2,1,有,3950000,26498,坡道機械,0.0,0,95.17,0.0,9.82,1
白河區,土地,3235.0,,,其他,,,0.0,0,0,0,1,無,2000000,618,,0.0,0,0.0,0.0,0.0,0
安南區,土地,32.04,,,其他,,,0.0,0,0,0,1,無,420000,13109,,0.0,0,0.0,0.0,0.0,0
安平區,房地(土地+建物),92.0,全,四層,透天厝,住商用,鋼筋混凝土造,259.64,7,4,7,1,無,13800000,53151,,0.0,0,227.53,12.84,19.27,0
安平區,房地(土地+建物),6.25,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,84.3,3,2,2,1,有,4100000,48636,,0.0,0,53.4,0.0,10.27,1
北區,房地(土地+建物),53.0,全,二層,透天厝,住家用,加強磚造,60.74,3,2,1,1,無,4100000,67501,,0.0,0,60.74,0.0,0.0,0
北區,房地(土地+建物),27.61,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,93.66,4,0,4,1,無,4100000,43775,,0.0,0,77.18,0.0,0.0,0
安平區,房地(土地+建物),108.9,全,四層,透天厝,住家用,鋼筋混凝土構造,309.68,5,2,6,1,無,26000000,83958,,0.0,0,286.37,0.0,23.31,1
中西區,車位,0.79,,,其他,,,33.8,0,0,0,1,有,1100000,,坡道平面,33.8,1100000,0.0,0.0,0.0,1
中西區,車位,0.79,,,其他,,,33.8,0,0,0,1,有,1400000,,坡道平面,33.8,1400000,0.0,0.0,0.0,1
中西區,房地(土地+建物)+車位,34.99,二層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,386.03,4,2,4,1,有,23000000,65320,坡道平面,67.6,2200000,204.37,0.0,21.33,1
東區,土地,14.67,,,其他,,,0.0,0,0,0,1,無,520000,35446,,0.0,0,0.0,0.0,0.0,0
東區,房地(土地+建物),81.0,全,三層,透天厝,住商用,鋼筋混凝土造,163.72,4,2,3,1,無,9500000,58026,,0.0,0,153.14,0.0,10.58,0
南區,房地(土地+建物),172.36,全,二層,透天厝,住家用,加強磚造,160.62,4,2,4,1,無,8000000,49807,,0.0,0,160.62,0.0,0.0,0
東區,房地(土地+建物),59.0,全,二層,透天厝,住商用,加強磚造,75.18,2,2,2,1,無,6400000,85129,,0.0,0,75.18,0.0,0.0,0
東區,房地(土地+建物)+車位,19.34,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,110.72,3,2,2,1,有,5200000,46965,坡道機械,0.0,0,66.21,0.0,9.47,1
東區,房地(土地+建物)+車位,18.91,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,142.05,3,2,2,1,有,6270000,44139,坡道平面,0.0,0,69.04,0.0,14.11,1
南區,土地,7.24,,,其他,,,0.0,0,0,0,1,無,47000,6492,,0.0,0,0.0,0.0,0.0,0
安南區,土地,149.66,,,其他,,,0.0,0,0,0,1,無,3550000,23720,,0.0,0,0.0,0.0,0.0,0
安南區,土地,103.58,,,其他,,,0.0,0,0,0,1,無,4073290,39325,,0.0,0,0.0,0.0,0.0,0
安南區,房地(土地+建物),114.48,全,二層,透天厝,住商用,加強磚造,93.08,5,2,2,1,無,4100000,44048,,0.0,0,93.08,0.0,0.0,0
安南區,房地(土地+建物),80.16,全,三層,透天厝,住家用,鋼筋混凝土造,172.07,4,2,3,1,無,12000000,69739,,0.0,0,164.52,0.0,7.55,0
東區,房地(土地+建物),63.0,全,二層,透天厝,住家用,加強磚造,74.19,4,2,2,1,無,14000000,188705,,0.0,0,74.19,0.0,0.0,0
東區,房地(土地+建物),53.0,全,二層,透天厝,住家用,加強磚造,83.42,4,2,2,1,無,5500000,65931,,0.0,0,83.42,0.0,0.0,0
東區,房地(土地+建物),68.0,全,二層,透天厝,住家用,加強磚造,91.18,4,2,1,1,無,22200000,243474,,0.0,0,91.18,0.0,0.0,0
東區,房地(土地+建物),58.41,全,二層,透天厝,住家用,加強磚造,87.99,3,3,3,1,無,7000000,79554,,0.0,0,87.99,0.0,0.0,0
東區,房地(土地+建物)+車位,17.17,十三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,164.21,3,2,2,1,有,8900000,54199,坡道平面,0.0,0,101.02,0.0,17.2,1
新營區,房地(土地+建物),162.27,全,四層,透天厝,住家用,鋼筋混凝土造,330.75,4,3,3,1,無,18800000,56841,,0.0,0,318.48,0.0,12.27,0
安南區,房地(土地+建物),230.14,全,四層,透天厝,住家用,鋼筋混凝土造,604.17,19,2,18,1,無,25300000,41876,,0.0,0,547.22,0.0,56.95,1
安南區,土地,76.69,,,其他,,,0.0,0,0,0,1,無,2072052,27019,,0.0,0,0.0,0.0,0.0,0
安南區,土地,76.69,,,其他,,,0.0,0,0,0,1,無,2072052,27019,,0.0,0,0.0,0.0,0.0,0
安南區,土地,39.39,,,其他,,,0.0,0,0,0,1,無,1142165,28996,,0.0,0,0.0,0.0,0.0,0
安南區,土地,208.12,,,其他,,,0.0,0,0,0,1,無,1519313,7300,,0.0,0,0.0,0.0,0.0,0
安南區,土地,208.12,,,其他,,,0.0,0,0,0,1,無,1519313,7300,,0.0,0,0.0,0.0,0.0,0
安南區,土地,86.91,,,其他,,,0.0,0,0,0,1,無,2474972,28477,,0.0,0,0.0,0.0,0.0,0
安南區,土地,43.46,,,其他,,,0.0,0,0,0,1,無,1237486,28474,,0.0,0,0.0,0.0,0.0,0
安南區,房地(土地+建物),137.66,全,四層,透天厝,住家用,鋼筋混凝土造,258.46,5,2,6,1,無,25200000,97501,,0.0,0,236.46,0.0,22.0,1
麻豆區,土地,424.11,,,其他,,,0.0,0,0,0,1,無,9580000,22588,,0.0,0,0.0,0.0,0.0,0
麻豆區,土地,2.97,,,其他,,,0.0,0,0,0,1,無,10000,3367,,0.0,0,0.0,0.0,0.0,0
麻豆區,土地,281.21,,,其他,,,0.0,0,0,0,1,無,2450000,8712,,0.0,0,0.0,0.0,0.0,0
佳里區,土地,3095.0,,,其他,,,0.0,0,0,0,1,無,7300000,2359,,0.0,0,0.0,0.0,0.0,0
七股區,房地(土地+建物),87.0,全,三層,透天厝,住家用,鋼筋混凝土造,155.3,6,2,3,1,無,5300000,34127,,0.0,0,141.21,6.16,7.93,0
將軍區,房地(土地+建物),165.24,全,四層,透天厝,住商用,鋼筋混凝土造,495.95,9,2,5,1,無,8500000,17139,,0.0,0,487.35,0.0,8.6,0
學甲區,土地,124.5,,,其他,,,0.0,0,0,0,1,無,274366,2204,,0.0,0,0.0,0.0,0.0,0
新化區,房地(土地+建物)+車位,28.02,十層,十二層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,304.68,4,2,2,1,有,6100000,20021,升降機械,0.0,0,172.58,0.0,27.81,1
歸仁區,房地(土地+建物),83.92,全,四層,透天厝,住家用,鋼筋混凝土造,190.69,4,2,3,1,無,11000000,57685,,0.0,0,165.17,4.65,20.87,0
永康區,房地(土地+建物),118.5,全,四層,透天厝,住家用,鋼筋混凝土構造,249.9,6,2,6,1,無,21050000,84234,,0.0,0,226.06,0.0,23.84,0
永康區,房地(土地+建物),23.86,一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,126.29,3,2,2,1,有,4950000,39196,,0.0,0,92.52,0.0,6.99,1
永康區,房地(土地+建物)+車位,18.23,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,122.83,2,2,2,1,有,6500000,52919,坡道平面,32.03,0,52.06,0.0,6.33,1
永康區,土地,86.81,,,其他,,,0.0,0,0,0,1,無,4800000,55293,,0.0,0,0.0,0.0,0.0,0
永康區,土地,51.8,,,其他,,,0.0,0,0,0,1,無,500000,9653,,0.0,0,0.0,0.0,0.0,0
永康區,房地(土地+建物),19.16,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,96.25,3,2,2,1,有,3600000,37403,,0.0,0,65.72,0.0,8.95,1
仁德區,土地,420.93,,,其他,,,0.0,0,0,0,1,無,27920000,66329,,0.0,0,0.0,0.0,0.0,0
關廟區,房地(土地+建物),91.0,全,四層,透天厝,住家用,鋼筋混凝土造,175.8,5,2,3,1,無,10700000,60865,,0.0,0,164.23,0.0,11.57,0
